name,lat,lon,address,type
Pink Bee,47.6695677,-122.3827367,2010 Northwest 56th Street Seattle 98107,Restaurants
Endolyne Joe's,47.5205624,-122.3905567,9261 45th Avenue Southwest Seattle 98136,Restaurants
Yum Yum,47.7452242,-122.3477873,,Restaurants
The Whale Wins,47.6496447,-122.342404,3506 Stone Way North Seattle 98103,Restaurants
Ha!,47.6589451,-122.349878,4256 Fremont Avenue North Seattle 98103,Restaurants
Cedar's,47.6647206,-122.3144998,4759 Brooklyn Avenue Northeast Seattle 98105,Restaurants
Anthony's Fish Bar,47.6107103,-122.347917,2201 Alaskan Way Seattle ,Restaurants
Anthony's Pier 66,47.6108242,-122.3482522,2201 Alaskan Way Seattle ,Restaurants
The Yard Cafe,47.6895803,-122.3556196,8313 Greenwood Avenue North Seattle 98103,Restaurants
Hummus Café,47.6904693,-122.355089,8420 Greenwood Avenue North Seattle 98103,Restaurants
Pete's Eggnest,47.6852992,-122.3555105,7717 Greenwood Avenue North Seattle 98103,Restaurants
El Farol Mexican,47.6229898,-122.3129329,1467 East Republican Street Seattle 98112,Restaurants
Bar Vacilando,47.6221817,-122.312829,405 15th Avenue East Seattle 98112,Restaurants
Teriyaki & Wok,47.6218518,-122.320517,324 Broadway East Seattle 98102,Restaurants
Bamboo Restaurant,47.6217831,-122.3128721,345 15th Avenue East Seattle 98112,Restaurants
Seoul Tofu & Jjim,47.6222063,-122.3207127,406 Broadway East Seattle 98102,Restaurants
Pinto Bistro Thai & Sushi Bar,47.6222936,-122.3207061,408 Broadway East Seattle 98102,Restaurants
Dué Cucina Italiana,47.6224488,-122.3207132,412 Broadway East Seattle 98102,Restaurants
Boca Restobar and Grill,47.622546,-122.320704,416 Broadway East Seattle 98102,Restaurants
Broadway Wok,47.6226482,-122.3206951,420 Broadway East Seattle 98102,Restaurants
Boca Argentine Pizzeria and Bakery,47.622812,-122.3207093,426 Broadway East Seattle 98102,Restaurants
La Cocina y Cantina,47.6229474,-122.3207259,432 Broadway East Seattle 98102,Restaurants
Lionhead,47.6249235,-122.3206979,618 Broadway East Seattle 98102,Restaurants
Carrello,47.6249602,-122.3205321,622 Broadway East Seattle 98102,Restaurants
Herb & Bitter Public House,47.623614,-122.3207297,516 Broadway East Seattle 98102,Restaurants
Star Fusion & Bar,47.6241188,-122.320723,538 Broadway East Seattle 98102,Restaurants
Gorgeous George,47.6853487,-122.3555121,7719 Greenwood Avenue North Seattle 98103,Restaurants
Kabul Afghan Cuisine,47.6612625,-122.3312033,2301 North 45th Street Seattle 98103,Restaurants
Sea Thai,47.6612672,-122.3307489,2313 North 45th Street Seattle 98103,Restaurants
Paju,47.6244759,-122.3561344,11 Mercer Street Seattle 98109,Restaurants
Dumpling the Noodle,47.661278,-122.3363529,1723 North 45th Street Seattle 98103,Restaurants
Julia's in Wallingford,47.6604268,-122.3363818,4401 Wallingford Avenue North Seattle 98103,Restaurants
Ooink Ramen,47.6515796,-122.3423662,3630 Stone Way North Seattle 98103,Restaurants
Fiasco,47.6491869,-122.3424759,3400 Stone Way North Seattle 98103,Restaurants
Al-Uruba Restaurant,47.5235132,-122.2761785,8824 Renton Avenue South Seattle 98118,Restaurants
Serious Takeout,47.6662851,-122.3732053,5118 14th Avenue Northwest Seattle 98107,Restaurants
Ballard Mandarin,47.6688162,-122.3659727,5500 8th Avenue Northwest Seattle 98107,Restaurants
NoLIta,47.6720507,-122.376429,5909 15th Avenue Northwest Seattle 98107,Restaurants
Monkey Bridge,47.6685022,-122.3799661,1723 Northwest Market Street Seattle 98107,Restaurants
Staple & Fancy,47.6635494,-122.3800456,4739 Ballard Avenue Northwest Seattle 98107,Restaurants
The Walrus and the Carpenter,47.6636067,-122.3801366,4743 Ballard Avenue Northwest Seattle 98107,Restaurants
Ballard Pizza Company,47.6645689,-122.3812745,5107 Ballard Avenue Northwest Seattle 98107,Restaurants
Thai Thani Kitchen,47.6684912,-122.38391,2021 Northwest Market Street Seattle 98107,Restaurants
MacLeod's Fish & Chips,47.6659423,-122.3824241,5206 Ballard Avenue Northwest Seattle 98107,Restaurants
Wero,47.6660224,-122.382522,5210 Ballard Avenue Northwest Seattle 98107,Restaurants
Stoneburner,47.6661106,-122.3826226,5214 Ballard Avenue Northwest Seattle 98107,Restaurants
Percy's and Co.,47.6661902,-122.3831591,5233 Ballard Avenue Northwest Seattle 98107,Restaurants
Bitterroot,47.6662498,-122.3832191,5239 Ballard Avenue Northwest Seattle 98107,Restaurants
Shiku,47.666768,-122.3833786,5310 Ballard Avenue Northwest Seattle 98107,Restaurants
The Ballard Cut,47.6665934,-122.3836666,5313 Ballard Avenue Northwest Seattle 98107,Restaurants
The Other Coast Cafe,47.6666694,-122.3837668,5315 Ballard Avenue Northwest Seattle 98107,Restaurants
Patxi's Pizza,47.6668363,-122.3839783,5323 Ballard Avenue Northwest Seattle 98107,Restaurants
Moshi Moshi,47.6670796,-122.3837615,5324 Ballard Avenue Northwest Seattle 98107,Restaurants
Parish Northwest,47.6670338,-122.384168,5327 Ballard Avenue Northwest Seattle 98107,Restaurants
San Fermo,47.6672496,-122.3844573,5341 Ballard Avenue Northwest Seattle 98107,Restaurants
Station 18,47.6683616,-122.383065,5425 Russell Avenue Northwest Seattle 98107,Restaurants
Rachel's Bagels & Burritos,47.6678544,-122.3838136,5451 Leary Avenue Northwest Seattle 98107,Restaurants
Sunny Teriyaki,47.6682627,-122.383698,5460 Leary Avenue Northwest Seattle 98107,Restaurants
Billy Beach Sushi & Bar,47.6681849,-122.384243,5463 Leary Avenue Northwest Seattle 98107,Restaurants
Spice Waala,47.6695656,-122.382638,2008 Northwest 56th Street Seattle 98107,Restaurants
Katsu Burger,47.6695718,-122.3836631,2034 Northwest 56th Street Seattle 98107,Restaurants
Lil Woody's,47.6688555,-122.3839532,2040 Northwest Market Street Seattle 98107,Restaurants
Sam's Sushi,47.6689814,-122.3845935,5506 22nd Avenue Northwest Seattle 98107,Restaurants
Crackle Mi,47.6696258,-122.3850508,5605 22nd Avenue Northwest Seattle 98107,Restaurants
Watson's Counter,47.6755791,-122.387334,6420 24th Avenue Northwest Seattle 98107,Restaurants
8oz. Burger & Co.,47.668514,-122.3882109,2409 Northwest Market Street Seattle 98107,Restaurants
Kimchi House,47.6713279,-122.3878288,5809 24th Avenue Northwest Seattle 98107,Restaurants
Kiss Cafe,47.6684721,-122.3937385,2817 Northwest Market Street Seattle 98107,Restaurants
Samara,47.675759,-122.3982206,6414 32nd Avenue Northwest Seattle 98107,Restaurants
Ray's Boathouse and Café,47.6733773,-122.4075723,6049 Seaview Avenue Northwest Seattle 98107,Restaurants
Picolinos,47.6755287,-122.398565,6415 32nd Avenue Northwest Seattle 98107,Restaurants
El Legendario Mexican Restaurant,47.6630224,-122.3475748,4705 Aurora Avenue North Seattle 98103,Restaurants
Wing Dome,47.6216974,-122.351216,,Restaurants
Manolin,47.6509977,-122.3432573,3621 Stone Way North Seattle 98103,Restaurants
Big Mario's Pizza,47.6601299,-122.365615,4350 Leary Way Northwest Seattle 98107,Restaurants
Alberona's Da Vinci Pizza,47.6540138,-122.3596631,3624 Leary Way Northwest Seattle 98107,Restaurants
Cafe Munir,47.6869194,-122.3879616,2408 Northwest 80th Street Seattle 98117,Restaurants
Soprano's Pizza & Pasta,47.6858525,-122.3878316,7729 24th Avenue Northwest Seattle 98117,Restaurants
RockCreek,47.6594549,-122.34962,4300 Fremont Avenue North Seattle 98103,Restaurants
Uneeda Burger,47.6595001,-122.3497646,4302 Fremont Avenue North Seattle 98103,Restaurants
Le Coin,47.6578304,-122.3502149,4201 Fremont Avenue North Seattle 98103,Restaurants
Paseo,47.6585026,-122.3501692,4225 Fremont Avenue North Seattle 98103,Restaurants
Red Star Taco Bar,47.6513877,-122.351597,513 North 36th Street Seattle 98103,Restaurants
Art of the Table,47.6528588,-122.3428009,3801 Stone Way North Seattle 98103,Restaurants
Zeeks Pizza - Queen Anne,47.6365164,-122.3572078,1915 Queen Anne Avenue North Seattle 98109,Restaurants
Sushi Samurai,47.6352961,-122.3571407,1817 Queen Anne Avenue North Seattle 98109,Restaurants
2C Thai,47.7195575,-122.2947756,12506 Lake City Way Northeast Seattle 98125,Restaurants
Pho An,47.7200437,-122.2944944,12526 Lake City Way Northeast Seattle 98125,Restaurants
Toyoda Sushi,47.7205203,-122.294759,12543 Lake City Way Northeast Seattle 98125,Restaurants
B~side Foods,47.6207302,-122.325587,421 East Thomas Street Seattle 98102,Restaurants
Ishoni Yakiniku,47.6246337,-122.3211449,611 Broadway East Seattle 98102,Restaurants
Bimbos Cantina,47.6139805,-122.3187513,1013 East Pike Street Seattle 98122,Restaurants
SOI,47.6131229,-122.3192334,1400 10th Avenue Seattle 98122,Restaurants
Katsu Burger,47.6134133,-122.316617,1410 12th Avenue 98122,Restaurants
Barrio,47.6136973,-122.3166222,1420 12th Avenue Seattle 98122,Restaurants
Pho Huy,47.614401,-122.3133759,1420 East Madison Street Seattle 98122,Restaurants
Plum Bistro,47.6138154,-122.3171044,1429 12th Avenue Seattle 98122,Restaurants
Lost Lake Cafe & Lounge,47.614393,-122.319628,1505 10th Avenue Seattle 98122,Restaurants
Korn Dog,47.6153948,-122.3223714,1601 Harvard Avenue Seattle 98122,Restaurants
Rondo,47.6207375,-122.3206369,224 Broadway East Seattle 98102,Restaurants
Capitol Cider,47.6142084,-122.3210992,818 East Pike Street Seattle 98122,Restaurants
The Tin Table,47.6151211,-122.3198707,915 East Pine Street Seattle 98122,Restaurants
Iki Na,47.6142164,-122.3198375,918 East Pike Street Seattle 98122,Restaurants
Dao Tai House,47.6156632,-122.3171739,1621 12th Avenue Seattle 98122,Restaurants
Blotto,47.6185976,-122.3167369,1830 12th Avenue Seattle 98122,Restaurants
Zaika,47.6136753,-122.3288633,1100 Pike Street Seattle 98101,Restaurants
Rumba,47.6138049,-122.3285566,1112 Pike Street Seattle 98101,Restaurants
Wasabi Sushi SEA,47.6151531,-122.328613,1202 Pine Street 98101,Restaurants
Ristorante Machiavelli,47.6150274,-122.3280674,1215 Pine Street Seattle 98101,Restaurants
La Cocina Oaxaquena,47.6153901,-122.3281345,1216 Pine Street Seattle 98101,Restaurants
Terra Plata,47.6143873,-122.3280798,1501 Melrose Avenue Seattle 98122,Restaurants
Yalla,47.6180814,-122.3261573,1510 East Olive Way Seattle 98122,Restaurants
Dino's Tomato Pie,47.6183874,-122.3259287,1524 East Olive Way Seattle 98122,Restaurants
Mercado Luna,47.6153484,-122.3257733,422 East Pine Street Seattle 98122,Restaurants
Meet Korean BBQ,47.6142556,-122.3253244,500 East Pike Street Seattle 98122,Restaurants
Tamari Bar,47.6154268,-122.3253103,514 East Pine Street Seattle 98122,Restaurants
Fogón Cocina Mexicana,47.6153475,-122.3242827,600 East Pine Street Seattle 98122,Restaurants
Single Shot,47.624673,-122.325476,611 Summit Avenue East Seattle 98102,Restaurants
Cook Weaver,47.6252241,-122.321767,806 East Roy Street Seattle 98102,Restaurants
206 Burger Company,47.6090339,-122.3261909,1000 Madison Street Seattle 98104,Restaurants
Thai Star Restaurant,47.609488,-122.3254959,1007 Boren Avenue Seattle 98104,Restaurants
Zaki Mediterranean Grill,47.6095393,-122.325541,1009 Boren Avenue Seattle 98104,Restaurants
Pho Saigon,47.6092429,-122.32571,1016 Madison Street Seattle 98104,Restaurants
Italian Family Pizza,47.6093645,-122.3253994,1028 Madison Street Seattle 98104,Restaurants
8oz Burger & Co.,47.6131116,-122.3209687,1401 Broadway Seattle 98122,Restaurants
Tangerine Tree,47.6138108,-122.3218598,1430 Harvard Avenue Seattle 98122,Restaurants
Pagliacci Pizza,47.6139305,-122.3260488,415 East Pike Street Seattle 98122,Restaurants
Tavolata,47.6139607,-122.3253177,501 East Pike Street Seattle 98122,Restaurants
Biang Biang,47.6139534,-122.3242522,601 East Pike Street Seattle 98122,Restaurants
HoneyHole,47.613932,-122.3232008,703 East Pike Street Seattle 98122,Restaurants
Saint John's Bar & Eatery,47.6139519,-122.3225652,719 East Pike Street Seattle 98122,Restaurants
Ayutthaya Thai Cuisine,47.6139466,-122.3222885,727 East Pike Street Seattle 98122,Restaurants
Vito's,47.6082093,-122.327444,927 9th Avenue Seattle 98104,Restaurants
El Camino,47.6505296,-122.3509101,607 North 35th Street Seattle 98103,Restaurants
Kin Len Thai Night Bites,47.651241,-122.3501319,3517 Fremont Avenue North Seattle 98103,Restaurants
Café Turko,47.6494266,-122.347834,750 North 34th Street Seattle 98103,Restaurants
Miss Cafe,47.60938,-122.340759,1523 1st Avenue Seattle 98101,Restaurants
Hard Rock Cafe,47.6092244,-122.339425,116 Pike Street Seattle 98101,Restaurants
Michou Deli,47.6098611,-122.342338,1904 Pike Place Seattle 98101,Restaurants
Piroshky Piroshky,47.6099319,-122.3424581,1908 Pike Place Seattle 98101,Restaurants
Etta's,47.6107983,-122.3438151,,Restaurants
Seatown Seabar and Rotisserie,47.6105857,-122.3434739,,Restaurants
Katsu Burger,47.5441534,-122.3291739,,Restaurants
Orient Express,47.5757148,-122.3293103,,Restaurants
Rocking Wok,47.659315,-122.3408887,98103,Restaurants
Thai Fusion,47.6491931,-122.3567925,15 Nickerson Street Seattle 98109,Restaurants
Pecado Bueno,47.6412896,-122.3256284,2356 Eastlake Avenue East Seattle 98102,Restaurants
Otter Bar and Burger,47.6419326,-122.3261004,2379 Eastlake Avenue East Seattle 98102,Restaurants
D’ La Santa,47.6412335,-122.3202059,2359 10th Avenue East Seattle 98102,Restaurants
La Carta de Oaxaca,47.6682176,-122.3859378,5431 Ballard Avenue Northwest 98107,Restaurants
Pho Than Brothers,47.6684948,-122.383741,2021 Northwest Market Street 98107,Restaurants
Chada Thai,47.7198737,-122.3548275,308 North 125th Street Seattle 98133,Restaurants
Chef at Wok,47.7193863,-122.3557875,12427 Greenwood Avenue North Seattle 98133,Restaurants
Kuan Zhai Alley,47.7335143,-122.3560251,14409 Greenwood Avenue North Seattle 98133,Restaurants
Raiz,47.6760761,-122.362656,500 Northwest 65th Street Seattle 98117,Restaurants
Ti22,47.6170766,-122.3464629,2510 4th Avenue Seattle 98121,Restaurants
Sushi Kappo Tamura,47.6485754,-122.3233581,2968 Eastlake Avenue East Seattle 98102,Restaurants
Tutta Bella Neapolitan Pizzeria,47.6182872,-122.3380315,2200 Westlake Avenue ,Restaurants
Portage Bay Cafe,47.6218203,-122.3374338,,Restaurants
LOCAL Public Eatery,47.6221919,-122.3369381,404 Terry Avenue North Seattle 98109,Restaurants
Re:Public,47.6228842,-122.3386938,429 Westlake Avenue North Seattle 98109,Restaurants
Cactus - South Lake Union,47.6217286,-122.336935,350 Terry Avenue North Seattle 98109,Restaurants
Eight Row,47.6801008,-122.32447,7102 Woodlawn Avenue Northeast Seattle 98115,Restaurants
Collections Café,47.6208727,-122.3503413,305 Harrison Street Seattle 98109,Restaurants
Luosifen,47.5984637,-122.3269016,514-516 South King Street 98104,Restaurants
Ohana Belltown,47.6126767,-122.3456842,2207 1st Avenue Seattle 98121,Restaurants
Petra Mediterranean Bistro,47.6166621,-122.346485,2501 4th Avenue Seattle 98121,Restaurants
Purple Cafe and Wine Bar - Seattle,47.6079644,-122.3349071,1225 4th Avenue Seattle 98121,Restaurants
The Alley Korean Restaurant,47.6577128,-122.313397,4129 University Way Northeast Seattle 98105,Restaurants
The BoB,47.657773,-122.313395,4131 University Way Northeast Seattle 98105,Restaurants
IJ Sushi Burrito,47.658038,-122.31338,4139 University Way Northeast Seattle 98105,Restaurants
U Dupbop,47.6575019,-122.3127908,4124 University Way Northeast Seattle 98105,Restaurants
Chili's South Indian Cousine,47.6589834,-122.313007,4220 University Way Northeast Seattle 98105,Restaurants
Sultan Gyro Grill,47.6590377,-122.3130072,4222 University Way Northeast Seattle 98105,Restaurants
Thanh Vi,47.6591332,-122.3130437,4226 University Way Northeast Seattle 98105,Restaurants
Thai-ger Place,47.6591998,-122.3130233,4228 University Way Northeast Seattle 98105,Restaurants
Noodle Nation,47.6592487,-122.3129962,4232 University Way Northeast Seattle 98105,Restaurants
A Burger Place,47.6592986,-122.313034,4234 University Way Northeast Seattle 98105,Restaurants
Little Water Cantina,47.6471891,-122.3249051,2865 Eastlake Avenue East 98102,Restaurants
Cicchetti,47.6381408,-122.3261136,121 East Boston Street 98102,Restaurants
Texians BBQ,47.6620217,-122.3129432,4520 University Way Northeast Seattle 98105,Restaurants
Chi Mac,47.6620626,-122.3133049,4525 University Way Northeast Seattle 98105,Restaurants
Palmi Korean BBQ,47.6624429,-122.3129273,4538 University Way Northeast Seattle 98105,Restaurants
Arepa Venezuelan Kitchen,47.6648014,-122.3126845,1405 Northeast 50th Street Seattle 98105,Restaurants
Maggi Point,47.6641925,-122.3129333,4736 University Way Northeast Seattle 98105,Restaurants
Mr Lu’s Burgers And Seafood,47.664635,-122.3129392,4752 University Way Northeast Seattle 98105,Restaurants
Ku Sushi and Izakaya,47.6667674,-122.3128292,5210 University Way Northeast Seattle 98105,Restaurants
Village Sushi,47.6668432,-122.3132577,5211 University Way Northeast Seattle 98105,Restaurants
Shawarma King,47.6676256,-122.3132962,5241 University Way Northeast Seattle 98105,Restaurants
Xi'an Noodles,47.6681582,-122.3132099,5259 University Way Northeast Seattle 98105,Restaurants
Pizza Pi Vegan Pizzeria,47.6672295,-122.317558,5301 Roosevelt Way Northeast Seattle 98105,Restaurants
Stone Korean,47.6272954,-122.342096,900 Dexter Avenue North Seattle 98109,Restaurants
Thai On 1,47.6171976,-122.3526703,2904 1st Avenue Seattle 98121,Restaurants
Tandoori Hut,47.6163355,-122.349176,2616 2nd Avenue Seattle 98121,Restaurants
Pho Viet Anh,47.6181982,-122.3471212,2621 5th Avenue Seattle 98121,Restaurants
Bambino's,47.6178325,-122.3477283,401 Cedar Street Seattle 98121,Restaurants
Wa'z,47.6179973,-122.3475193,411 Cedar Street Seattle 98121,Restaurants
Golden Singha,47.6182373,-122.3471963,425 Cedar Street Seattle 98121,Restaurants
Black Bottle,47.6154608,-122.3497037,2600 1st Avenue Seattle 98121,Restaurants
Imperial Lounge,47.6143664,-122.3477997,2400 1st Avenue Seattle 98121,Restaurants
Shiro's Sushi,47.6147974,-122.3472959,2401 2nd Avenue Seattle 98121,Restaurants
Doner Box,47.6149743,-122.3476204,2421 2nd Avenue Seattle 98121,Restaurants
Karaage Setsuna,47.6151228,-122.3478678,2429 2nd Avenue Seattle 98121,Restaurants
A-Pizza Mart,47.6183709,-122.3453892,2525 6th Avenue Seattle 98121,Restaurants
Marrakesh,47.6148335,-122.3466632,2334 2nd Avenue Seattle 98121,Restaurants
Al Basha,47.6136323,-122.3466219,2302 1st Avenue Seattle 98121,Restaurants
The Grill from Ipanema,47.6134778,-122.3470224,2313 1st Avenue Seattle 98121,Restaurants
